Phylum,Class,Order,Family,Genus,Strain,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,na,ASV_32856,0,0,0,0,0,0,0.0015733551219711435,0,0,0,0,5.676360143218933e-4,0.003203532890299272,0,0.0011435105774728416,0,0,0,0.0019056089011301382,0.008117015786630212,0.0030461415137853567,0,9.179124049305017e-4,0,0.0018190584507831633,0.006760208277868967,6.459948320413433e-4,0.009050199862825967,0.01756762210658799,0,0,0.00741506353113235,0,0.01062186690002257,0.012208428224964818,0,0,9.574682523684733e-4,8.514101487831118e-4,0.0038806123634914634,0.0051405197048817915,0.006036362840910341,0,0,0,0,0.004334105961223213,0.007821737153251468,0.0042386536348421105,0,0,0.002426261607233255,0,0.00355084990758416,0.005073641683764595,0.00627122300292107
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,na,ASV_34285,0,0.0019505851755526667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,na,ASV_36233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6833031461729397e-4,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,na,ASV_8681,0,0,0,7.172995780590717e-4,0,0.0051969031650401865,0.00842181894867774,0,2.6431052711070835e-4,0,0,0.0010872251050160616,0.01237640239104875,0,0.002203124735091522,9.995002498750618e-4,0,0,0.007924122335779759,0.02761992568379296,0.010766692777927496,0.008051036493617197,0.008160185565127702,0,4.6344571892017165e-4,0.03862826677258174,0.001882115042603958,0.04892205278301676,0.05582366477451974,0,0,0.04627405136486366,4.514527103285933e-4,0.04602135854634309,0.06551616052775115,0,0,0.021519569352870985,3.73924965723544e-4,0.030458266883379534,0.017632869486730648,0.02852679981756945,0,0,0.01832394015398017,0,0.024341328524696466,0.009729338240733095,0.030854599319418835,0,0,0.037265289081620405,0,0.017430795047331398,0.01631204391467641,0.023284327310503335
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,na,ASV_33213,0,0,0,0,0,0,0,0,6.481481481481483e-4,0,0,0,3.6363636363636334e-4,0,0,0,0,1.2256704417316268e-4,0.0020841647820495834,0,9.337933670139983e-4,0,0,0,0,0.0016100178890876566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.162167203218599e-4,3.2832635639826e-4,0,0,0,0,0,0,0,0,0,0,0,0,1.8781106207155666e-4,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,na,ASV_18467,0,0,0,0,0,0,1.416631250885395e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234750827283055e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,na,ASV_13173,0,0,0,0,0,6.399707441945517e-4,3.6110875005902635e-4,0,4.0085817524841997e-4,0,0,2.6172529313232834e-4,0,0,6.871695059708288e-4,0,0,2.9655990510083e-4,8.556708303080349e-4,0,9.981220794593583e-4,0,0,0,0,0.0030193236714975836,0,8.228185442714759e-4,2.625131256562833e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.995394358088665e-5,2.1931822888896302e-4,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,na,ASV_14193,0,0,0,0,0,8.948101014118116e-4,0,0,0,8.81168177240685e-4,0,0,0,0,3.913281678015183e-4,0,0,0,0,4.084057325313733e-4,2.1233881553548e-4,0,0.0016721877858756867,0,0,0,3.5631148463328164e-4,0,0,0,0,0,0,0,0,0,2.3930731410172666e-4,0,1.115552663381984e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86393289841565e-4,3.927795293024055e-4,5.794947543315933e-4,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,na,ASV_5702,7.56309211050075e-4,0,0,0,0,0,0,0,0,0,0,0,2.8011204481792666e-4,0,0,0,0,0,1.5232872538939034e-4,0,1.9303528685043667e-4,0,0,0,0,0,0,1.2887072425347033e-4,0,0,0,0,3.3572068039391164e-4,0,0,0,0,0,0,0,1.3512470079530533e-4,0,0,0,0,0,0,0.0020009095043201468,0,0,0,0,0,3.143938463078372e-4,1.5473032714412017e-4,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,na,ASV_9172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.962427335885434e-4,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,na,ASV_3545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3594344752582932e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__uncultured,ASV_26660,0,0,0.006044905008635584,5.25026251312565e-4,0,1.6570557433552067e-4,6.085524289510739e-4,0,0,0,0,0,5.37247474747475e-4,0,0,0,0,2.2241992882562333e-4,2.6032950277065e-4,0,2.8919495354806e-4,0,0,0,0,0.0032284109298494103,0,0.0025579595392087617,0.0033960114434019874,0,0,4.551531370497678e-4,0,0.001264084520390255,7.0323488045007e-4,0,0,0,0,0,1.78181656198495e-4,2.645240220877567e-4,0,0,0,0,2.1709465326882532e-4,0,4.6957805058026335e-4,0,0,0.0029739776951672836,0,1.6191709844559583e-4,2.1911290575014832e-4,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__uncultured,ASV_5639,0.010269064594384777,0,8.869966294128084e-5,9.282700421940933e-4,0,0.004554013957222794,0.003893273182797937,0,0.00363669521885307,0.0022043778824567084,0,0.0033311608771122146,0.011444039056978217,0,0.003607601547629437,7.985944737262417e-5,0.0011444028297960883,0.003304632127856753,0.005054341713962489,0,0.0029378973035151,0.0010890694546518956,2.22055857409615e-4,1.555140851328535e-4,0.0015852398388068085,1.7803890149997834e-4,8.788411416905966e-4,5.589731514655073e-4,4.438332924273923e-4,0,7.857940298469682e-4,0,0.0013538294157745857,0.0014066211718804132,7.671653241273501e-4,0,0,3.325898970927734e-4,0.0020073626769662174,0.002132105578038137,7.859034228824201e-4,7.718875481485645e-4,0,0,0,3.008423586040913e-4,7.006589879589015e-4,0.004051112194204109,8.8175645886606e-5,0,7.698150371551266e-4,4.956629491945484e-5,4.270423393027043e-4,2.920970891003408e-4,9.964949163347313e-4,1.6797953502642078e-4
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__uncultured,ASV_33822,0.0032870038875163314,0,6.504641949027267e-4,0,0,0.008723555297776712,0.01093960556931243,0,0.010844350749819466,0.003993806683906867,0,0.006883342857963191,0.011783885301363437,0,0.014458193281330517,0.0037533940265133334,0,0.00616986763321709,0.01682277411179545,0,0.015067289402650426,0.0028903168434037405,9.21502446192365e-4,9.96599835854145e-4,0.00839375871837795,0.0020423131831497584,0.00932930509924561,0.003989103617543847,0.0022231169209779265,2.6232948583420837e-4,0.012339385451990505,0.0017817953471902903,0.0060729090298909565,0.0032904790572297403,0.005276582342654164,0,0.001965963762052242,0,0.0049768057961300915,0.0019684159446933885,0.006214051613809817,0.00124297208096103,0,0.002213974083479847,0,0.00577844013999446,0.0024913658037270902,0.006648701494052313,0.0015661322081482656,0,0.0016437439914994882,4.3974108334618e-4,0.006210542448571217,0.00264666843867649,0.010808390168260885,0.0020440236021567666
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,na,ASV_994,4.6399406087602e-5,0,0,0,0,0,5.237252073875973e-4,1.475143826523086e-4,1.887932336505067e-5,0,0,7.559185226850833e-5,1.9285289873525167e-4,7.676953784738217e-5,3.913281678015183e-5,0,0,0,7.616436269469517e-5,0,1.0919729105806134e-4,3.108748396524816e-4,1.4306151645207432e-4,4.264557649065667e-4,0,2.4154589371980665e-4,3.7999696002432e-5,2.34246896228625e-5,2.765792676181e-5,0,0,2.0399912993334347e-4,5.6351808951053696e-5,0,0,0,0,0,0,0,1.9303528685043665e-5,0,0,0,0,0,0,5.3876407521146335e-5,0,0,0,0,0,1.9370835270416834e-5,5.3406176127752665e-5,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,na,ASV_8390,3.47995545657015e-4,0,0,0,0,0,9.453453453453462e-4,0,1.887932336505067e-5,0,0,0,5.489679402722883e-4,0,2.8712061676488014e-4,0,0,3.459865559509683e-4,1.620325361332555e-4,0,0.0014132552788397226,0,1.835824809861e-4,0,3.74784498913125e-5,0,0.0013514801749900385,0,0,0,3.6511725881196403e-4,0,7.03687982954153e-4,0,0,0,0,0,0,0,0,0,0,0,0,8.393662784597633e-4,0,1.8190086402910402e-4,0,0,0,0,0,2.0343396533485168e-4,5.305039787798417e-4,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,na,ASV_3138,2.3199703043801e-5,0,0,0,0,4.884004884004883e-5,0,0,0,0,0,0,0,0,0,0,0,0,3.80821813473475e-5,0,0,0,6.155740227762383e-4,0,0,0,0,0,0,0,0,6.116207951070333e-4,0,0,0,0,0,2.4074838354656833e-4,0,0,0,0,0,0,0,0,0,0.0019099590723055933,2.939188196220203e-4,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,na,ASV_23191,0.00341262742392289,0,7.982969664715266e-4,0,0,0.011703942898202285,0.008907703663872711,0,0.005889649329003346,0,0,0.006352770404034019,0.005714678295560653,0.002610164286811,0.0035612565973405282,0,0,0.001513256433439635,0.009330180919402421,0,0.010135872532635749,0.004393892460721412,0,0,0.0043355425532630954,0.007101694189935057,0.0010313396513806916,0.006532658089234873,0.005326431825228139,0,0.0018827816580625559,0,0.0029912778755574916,0.002720901798605815,2.8716589352772336e-4,0,0.00079175992758421165,0.001452432824981845,0.001137878548044874,0.0020539198683135734,0.0023917323725099683,4.959825414145416e-4,0,0.008480377195734056,0,0.0011030886482150033,0,0.0012930337805075168,0,0,0.00108471875600943,0,0.005200087326920934,0.0020652249626669735,0.002469473945159503,7.06092600178905e-4
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__uncultured,ASV_692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7189928967235666e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__uncultured,ASV_7093,0.01755659329792365,0.026046680581595264,0.027253347026548483,0.021405919681083668,0.00992770845712023,0.03435643191209573,0.024435911042500535,0.00942245976556897,0.03083215455996985,0.02095138612989475,0.0046186422134472495,0.015223592180677448,0.01652669712894572,0.01693822454327013,0.03642430813395555,0.01954868514735407,0.006289308176100634,0.005960410417529463,0.016716362677729583,0.007264494229959025,0.026607632555068483,0.01895690447559838,0.013832653664254735,2.4437927663734164e-4,0.004103851871303979,0.008502498094376683,0.009187605247476496,0.01143176764770202,0.008145475397127878,0,0.003122122060905292,0.0010429922938314073,0.0049165599702108015,0.003508130106888875,0.001151591289782245,0,8.882966910948249e-4,6.670177286291033e-4,0.001917590100087386,0.002489176709357667,0.0068771046466199895,0.0018600505567547534,0,0.0011721039265481534,0.002110490378646803,0.0024526653856482765,0.0020794913129943034,0.009240075621726553,0,0,0,0,0.001745749478238215,0.0026474031177423883,0.007804308959627079,0.0017119173128461688
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__uncultured,ASV_11160,0.0022941041523285165,0,0,0,0,0,4.956435540251467e-4,0,0,0,0,4.94193229552755e-4,0,0,0,0,0,0,4.950683575155184e-4,0,8.999414258253048e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__uncultured,ASV_17433,0.007882800199058558,0.0102278010227801,0,0,0,8.20773018952395e-4,0.00924630377986979,0,0.0010006041383476816,0,0,0,0.006642734663035177,0.00282144296654575,0.003730818697421879,8.7456271864068e-4,0,6.178331356267299e-4,0.00670227169041522,0,0.010514633796891326,0.002091653724036096,6.031995803829001e-4,7.331378299120234e-4,0.00427307399159625,0.0013397342860332702,0.001931764894645805,0,0.00182542316627945,0,0.0033915270088171875,3.293342742884033e-4,0.002446286151151425,0,0,0,0,0,0,4.5049915306159165e-4,0.0013928789065900584,7.38734301896085e-4,0,0,0,0.0020984156961494065,0,0.0036380172805820666,0,0,0,0,0,0.0012070415276534566,0.0030675246360869998,3.7697156126541834e-4
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__uncultured,ASV_21220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019315673289183165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__uncultured,ASV_24579,0,0,0,0,0,0.004252099577471383,0.003478506995440934,6.68489820723184e-4,0.0033226350500931436,0,0,0.0023720640846165834,0.00119514472455649,0.0034825870646766166,0.0011348516866244035,0,9.383063570255684e-4,0,0,0,0.003954714056604698,0.0019148574909338418,0,0,0,0.001060622976443005,0,0,0.0016594756057085967,0,0,8.625862586258633e-4,0,0,0.0015343306482546984,0,0,0,0,0,0,5.159958720330234e-4,0,0,0,0,0,0,9.056148118333666e-4,0,0,0,0,0,0.0015931393000957568,0.00387254631009012
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__uncultured,ASV_27587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1040752073078836e-4,0,0,0,0,0,0,0,0,0,4.0981022634134e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__uncultured,ASV_27020,0.0024406260895845516,0,0,0,0,0.00126984126984127,8.735892713793267e-4,0,0,0,0,0,0.0011111111111111115,0,0,0,0,0,6.093149015575617e-4,0,0,0,0.0018851954447522334,0,0,0,0,0,0,0,0,2.8228652081863163e-4,0,0,0,0,0,3.0953363598844335e-4,0,0,0,0,0,0,0,0,0,0.0043656207366985006,2.939188196220203e-4,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__uncultured,ASV_18106,0,0,0,0,0,0,3.301637612255684e-5,0,0,0,0,0,2.4305555555555498e-4,0,9.849677928400317e-5,0,0,0,1.0767861754123434e-4,0,2.2173224499110584e-4,0,0,0,6.735238189824334e-5,1.8607420639351e-5,8.030838419531e-5,0,0,3.9349422875131166e-4,2.80859429855358e-4,0,3.7302297821545836e-5,0,0,0,0,0,0,0,0,0,0,0,0,6.819851012485567e-4,0,0,0,0,4.0319624660948666e-4,0,0,1.2206037920091133e-4,1.9893899204244002e-4,3.0157724901233498e-5
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__uncultured,ASV_14216,4.6399406087602e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.712327202102134e-5,0,0,0,3.0778701138812e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2990782776172835e-4,0,0,0,0,0,0,0,0,0,0.0010914051841746234,7.935808129794567e-4,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__uncultured,ASV_15096,0.0012503502050980934,0,5.02631423333925e-4,0,0,0.0039435816686626286,5.653671239372781e-4,0,0.003801721089935159,0.0044543429844098,0,0.003528338551274339,0.001254201166489885,4.6061722708429334e-4,5.536634824021804e-4,0,0,8.354701804832984e-4,0.0031358891347056383,4.057618178129433e-4,7.928054623115476e-4,0.0018728860072979702,0,1.4967819188744198e-4,0.0011295982362155507,0.002684308805017299,0.001000793039869741,0.003163726364819989,0.00652661348313015,0,0.0035254185066919243,0,9.77547940102793e-4,0.001806896281061765,8.615418820521367e-4,0,0,0,7.433713428125519e-4,5.203898192828084e-4,0.0012367645885991649,1.8186026518533167e-4,0,9.116363873152301e-4,0,4.3455007353924334e-4,0,0.006916399513781104,0,0,5.249343832021001e-4,3.3457249070632e-4,5.393733879489283e-4,3.094689147458333e-4,7.69841835088057e-4,5.217535665399002e-4
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__uncultured,ASV_23245,0,0,0.004450329964003433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__uncultured,ASV_34627,0,0,0,0,0,3.0474797342597665e-5,9.939099446850134e-5,0,0,0,0,2.617252931323283e-5,3.734827264239033e-5,0,7.136377708374634e-5,0,0,0,1.1737741913485384e-4,0,2.209992748900935e-4,5.7183702644746204e-5,2.62260687123e-5,0,0,0,0,2.775002775002783e-5,0,0,1.97300272871565e-4,0.00032665505226480833,1.32520540683806e-4,0,0,0,9.258808660422167e-4,0,5.58943089430894e-4,0,1.9303528685043665e-5,0,0,0,0,0,0,5.3876407521146335e-5,0,0,1.8327102118613e-4,0,8.382575096655834e-5,1.6363933889707085e-5,2.351060328208017e-5,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,na,ASV_32973,7.206204679347617e-4,0,3.5479865176512334e-4,0,0,0.0015865892121579052,0.001677303221158065,1.180115061218468e-4,7.625486701800851e-4,0,0,0,0.0021602372833191253,0,5.352171797549333e-4,0,0,6.457457720989668e-4,0.0028481993529100684,0,0.0026708662439467647,0,0,0,8.663440282009917e-4,5.184507022394318e-4,0,2.8109627547435e-4,0,0,1.02424035506999e-4,0,1.0975743606629351e-4,0,0,0,4.898663341017748e-4,0,0,0,0,0,0,7.1628573289054e-4,0,8.398397477052833e-4,0,0,0,0,0,0,3.66915057430965e-4,2.848075514687933e-4,1.9893899204244002e-4,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,na,ASV_2954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.558334722917017e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,na,ASV_34562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6279204759831665e-5,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Ideonella,ASV_2685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.285576594223183e-4,0,0,1.342678374822095e-4
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Ideonella,ASV_6787,0,0,0,0,0,0,0,0,0,0,3.4925956971220996e-4,0,0,0,0,0,0,1.5901411250248467e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,na,ASV_779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4852438645542167e-4,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,na,ASV_904,7.002801120448184e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.0011515430677107317,0,0,0,0,0,0,5.802210932066249e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,na,ASV_23121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51735858218014e-4,0,0,0,0,0,9.298292835798116e-4,0,0,0,0,0,1.4079974253761366e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3748539217708116e-4,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,na,ASV_31431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.245108502312345e-4,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Ramlibacter,ASV_11935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.020173395077305e-4,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Ramlibacter,ASV_29791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7746103075410796e-4,0,0,0,0,0,3.915937867119183e-4,0,4.82230841807318e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Ramlibacter,ASV_4080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5945148688511517e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Ramlibacter,ASV_1357,7.165034631000717e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.198152812762383e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Ramlibacter,ASV_23348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6307893020221784e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Ramlibacter,ASV_13627,0,0,0,0,0,0,0,0,0,0,6.435006435006433e-4,0,5.415499533146601e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74062631652858e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Ramlibacter,ASV_25656,0,0,0,0,0,0,0,0,0,0,0,3.9297877914592664e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Ramlibacter,ASV_20558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1535501923749496e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Ramlibacter,ASV_11891,0,0,5.02631423333925e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Ramlibacter,ASV_27668,9.337068160597566e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Ramlibacter,ASV_10660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.739809409769e-4,0,0,5.87084148727985e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Ramlibacter,ASV_7346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41241359023385e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Ramlibacter,ASV_13477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.844162635638651e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Ramlibacter,ASV_7921,0,0,0,0,0,0,0,0,0,0,0,2.1832154396995832e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
